AN,CUI,CAEN,DENUMIRE,LOCALITATE,STARE,DATA STARE,ACTIVE IMOBILIZATE - TOTAL,JUDET,ACTIVE CIRCULANTE - TOTAL,STOCURI,CREANTE,CASA SI CONTURI LA BANCI,DATORII,CAPITALURI - TOTAL ,CAPITAL SUBSCRIS VARSAT,CIFRA DE AFACERI NETA,VENITURI TOTALE,CHELTUIELI TOTALE,PROFITUL BRUT,PIERDERE BRUTA,PROFITUL NET,PIERDERE NETA
2018,35542195,4120,BOGPAV CONSTRUCT DORNA S.R.L.,Vatra Dornei,INREGISTRAT,29 Ianuarie   2016,698863,SUCEAVA,59955,,1457,58498,200962,557856,200,1582993,1582993,1080504,502489,0,486435,0
2018,35571360,4520,TIM AUTO CITY S.R.L.,Suceava,INREGISTRAT,02 Februarie  2016,37920,SUCEAVA,25154,22396,2727,31,66643,-3569,200,0,0,96,0,96,0,96
2018,35599655,4941,HRV SPED TRANS S.R.L.,Suceava,INREGISTRAT,05 Februarie  2016,29267,SUCEAVA,78464,0,33566,44898,92042,15689,200,198787,198787,175768,23019,0,21016,0
2018,35620110,7490,ANDEVAL S.R.L.,Şcheia,INREGISTRAT,09 Februarie  2016,,SUCEAVA,209188,1219,,207969,1814,207374,200,91950,92034,253,91781,0,89020,0
2018,35637074,4778,EURONICS FASHION S.R.L.,Suceava,INREGISTRAT,11 Februarie  2016,7104,SUCEAVA,233851,179488,,54363,29670,211285,200,785522,785522,731361,54161,0,46305,0
2018,35657918,4520,SMA INTERIM S.R.L.,Gălăneşti,INREGISTRAT,16 Februarie  2016,1483681,SUCEAVA,1450456,75564,1242103,132789,1710364,1223773,810,3505899,3704278,3042930,661348,0,624399,0
2018,35666959,4639,PANAPICULTURA S.R.L.,Solca,INREGISTRAT,17 Februarie  2016,310,SUCEAVA,50,,,50,2608,-2248,200,0,5,646,0,641,0,641
2018,35675094,4941,SEBY KISS S.R.L.-D.,Poiana Negrii,INREGISTRAT,18 Februarie  2016,160931,SUCEAVA,107863,,49610,58253,206770,62024,200,663977,665566,587447,78119,0,71463,0
2018,35675116,4120,ASICON PROIECT S.R.L.,Cotârgaşi,INREGISTRAT,18 Februarie  2016,0,SUCEAVA,59193,0,50756,8437,7192,52001,200,53603,53603,67718,0,14115,0,14651
2018,35696186,8623,STOMADENT PMN S.R.L.,Rădăuţi,INREGISTRAT,23 Februarie  2016,32791,SUCEAVA,9805,9185,0,620,47266,-4670,200,62550,63400,62281,1119,0,485,0
2018,35719271,8130,BUCOVINA ONE GARDEN S.R.L.,Sfântu Ilie,INREGISTRAT,26 Februarie  2016,,SUCEAVA,33701,,33585,116,15895,17806,200,16900,16900,8345,8555,0,8048,0
2018,35806149,4532,DIANDRES AUTO BUCOVINA S.R.L.-D.,Vatra Dornei,INREGISTRAT,15 Martie     2016,0,SUCEAVA,348,0,0,348,36854,-36506,200,0,0,0,0,0,0,0
2018,35844720,220,SERVICII FORESTIERE MD S.R.L.,Plutoniţa,INREGISTRAT,22 Martie     2016,270967,SUCEAVA,1438834,604154,800335,34345,1368689,341112,200,5634130,5689277,5671051,18226,0,14162,0
2018,35851808,4941,DTZ TRANSPORT SOLUTIONS S.R.L.,Şcheia,INREGISTRAT,23 Martie     2016,178763,SUCEAVA,133550,,115129,18421,223151,89162,70000,670684,673645,659099,14546,0,11438,0
2018,35878463,6311,EAGLE PROTOCOL S.R.L.,Suceava,SUSPENDARE ACTIVITATE,29 Octombrie  2018,1689,SUCEAVA,92165,,90133,2032,10,93844,200,40460,40460,25122,15338,0,14124,0
2018,35887399,4120,POL CONSTRUCT S.R.L.,Soloneţu Nou,INREGISTRAT,30 Martie     2016,131155,SUCEAVA,192683,105,42882,149696,181042,142796,200,431198,436162,362174,73988,0,69626,0
2018,35967358,4719,ALBERT-CHICCO S.R.L.,Vatra Dornei,RADIERE,29 Noiembrie  2019,0,SUCEAVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,35981280,7112,TOPOGRAFIE BUCOVINA S.R.L.-D.,Gura Humorului,INREGISTRAT,19 Aprilie    2016,,SUCEAVA,27117,,17197,9920,4841,22276,200,28898,28898,1361,27537,0,26667,0
2018,35986910,4334,MESERIE AS S.R.L.,Corocăieşti,INREGISTRAT,20 Aprilie    2016,200,SUCEAVA,,,,,0,200,200,0,0,,0,0,0,0
2018,36166110,9601,PIL TOTAL WASH S.R.L.,Vicovu de Jos,INREGISTRAT,03 Iunie      2016,154821,SUCEAVA,51716,50870,,846,211942,-5405,200,70610,70610,77062,0,6452,0,7406
2018,36190119,4322,TOTAL SERVICE INSTAL AVG S.R.L.,Suceava,INREGISTRAT,10 Iunie      2016,,SUCEAVA,61658,,7175,54483,2248,59410,200,64923,64923,25866,39057,0,39057,0
2018,36257740,111,AGROFRUCT ŢÂRLEA S.R.L.,Vicovu de Jos,INREGISTRAT,29 Iunie      2016,334077,SUCEAVA,1198260,194986,323547,679727,615560,916777,200,8651789,8800878,8159641,641237,0,574263,0
2018,36270137,4941,CATYOS S.R.L.,Arbore,INREGISTRAT,01 Iulie      2016,3800,SUCEAVA,59258,46706,9423,3129,64772,-1714,200,250962,250962,247178,3784,0,1275,0
2018,36289474,4941,STEMAR CAR S.R.L.,Arbore,INREGISTRAT,07 Iulie      2016,830512,SUCEAVA,498703,5174,414813,78716,748181,581034,200,1573168,1646071,1340607,305464,0,289986,0
2018,36295638,1610,CON INDUSTRY S.R.L.,Falcău,INREGISTRAT,08 Iulie      2016,2337413,SUCEAVA,1588594,732508,452356,403730,1297399,2617018,50000,6218863,6729528,5004293,1725235,0,1476531,0
2018,36383268,7112,PROIECT RPD S.R.L.,Dolheştii-Mari,INREGISTRAT,02 August     2016,66760,SUCEAVA,299512,1250,36500,261762,7542,358730,200,299594,299672,144220,155452,0,149983,0
2018,36388257,4520,JACK DANY SPEED S.R.L.,Solca,SUSPENDARE ACTIVITATE,29 August     2018,4427,SUCEAVA,3898,499,0,3399,10010,-1685,210,18225,18225,17378,847,0,664,0
2018,36393326,7420,UVYKADM S.R.L.,Arbore,INREGISTRAT,04 August     2016,,SUCEAVA,1437,679,,758,5200,-3763,165,5625,5625,11409,0,5784,0,5784
2018,36398099,2223,NOVARESE INFISSI S.R.L.,Comăneşti,INREGISTRAT,05 August     2016,866,SUCEAVA,39121,,38297,824,23262,16725,200,38297,38392,21230,17162,0,16777,0
2018,36447841,4673,NIMADI FOREST S.R.L.,Bilca,INREGISTRAT,23 August     2016,52434,SUCEAVA,445155,160655,249619,34881,579307,22482,200,723708,699046,667779,31267,0,24063,0
2018,36487986,3600,DISTRIBUŢIA DE APE S.R.L.,Pătrăuţi,INREGISTRAT,02 Septembrie 2016,,SUCEAVA,200,,,200,0,200,200,0,0,,0,0,0,0
2018,36514509,4779,CASA AUTO BUCOVINA S.R.L.,Bucşoaia,INREGISTRAT,12 Septembrie 2016,492628,SUCEAVA,1075802,824825,249243,1734,1494217,74213,50000,5824711,6104219,6093388,10831,0,7084,0
2018,36514525,1610,FENSTER REB S.R.L.,Stulpicani,INREGISTRAT,12 Septembrie 2016,503771,SUCEAVA,1860965,793055,477678,590232,840364,1524372,2000,4413260,4328071,3803332,524739,0,450948,0
2018,36534220,149,SANIMAR-BELL S.R.L.,Suceava,INREGISTRAT,16 Septembrie 2016,522,SUCEAVA,2402,2202,,200,3468,-544,200,0,0,,0,0,0,0
2018,36544364,113,RURAL ACTIV S.R.L.,Fundu Moldovei,INREGISTRAT,20 Septembrie 2016,294,SUCEAVA,12406,,,12406,0,12700,1000,0,0,,0,0,0,0
2018,36570398,4711,DENYIAS NIK S.R.L.,Stroieşti,INREGISTRAT,27 Septembrie 2016,,SUCEAVA,15479,13956,,1523,16711,-1232,200,119120,119120,124567,0,5447,0,6639
2018,36591404,161,SVEROBIOSERVICES S.R.L.,Rădăşeni,RADIERE,26 Septembrie 2019,,SUCEAVA,392647,,-216,392863,414746,319985,200,3029590,3035254,2695210,340044,0,310022,0
2018,36640930,4941,MADAS CARGO S.R.L.,Suceava,INREGISTRAT,17 Octombrie  2016,674692,SUCEAVA,514007,209,238515,273416,928549,279722,400,4039074,4051434,3804815,246619,0,206133,0
2018,36670974,4631,BIR  S.R.L.,Şcheia,INREGISTRAT,25 Octombrie  2016,,SUCEAVA,50243,23634,4344,22265,2649,47594,200,211627,211627,165226,46401,0,44284,0
2018,36698207,4673,BALO DISTRIBUTION S.R.L.,Fălticeni,INREGISTRAT,02 Noiembrie  2016,49,SUCEAVA,5048,3792,1239,17,23020,-17923,200,0,0,1366,0,1366,0,1366
2018,36707925,1071,DANIELA CHOCOLAT S.R.L.,Bivolăria,INREGISTRAT,04 Noiembrie  2016,130429,SUCEAVA,144487,116932,24572,2983,214428,60488,200,695472,696149,679369,16780,0,9818,0
2018,36748658,4711,COVALIU MARKET S.R.L.,Pătrăuţi,INREGISTRAT,16 Noiembrie  2016,,SUCEAVA,11810,8649,,3161,7172,4638,200,16502,16502,13014,3488,0,2992,0
2018,36758872,7112,RMG ENGINEERING S.R.L.,Suceava,INREGISTRAT,18 Noiembrie  2016,15750,SUCEAVA,146350,,654,145696,66869,95231,200,150555,150558,58224,92334,0,87817,0
2018,36764645,2562,DUALCONSULT INDUSTRIESERVICE INCINERATION S.R.L.,Suceava,INREGISTRAT,21 Noiembrie  2016,394931,SUCEAVA,2383736,,2262381,121355,639545,1675870,200,7525656,7542496,6449378,1093118,0,910397,0
2018,36827301,7311,WHITE-AD S.R.L.,Suceava,INREGISTRAT,12 Decembrie  2016,,SUCEAVA,9041,,8151,890,2245,6796,,77944,77944,66423,11521,0,9183,0
2018,36854705,9311,CLAUSPORTS S.R.L.,Vicovu de Jos,INREGISTRAT,20 Decembrie  2016,364,SUCEAVA,1665,,300,1365,1509,520,200,0,0,,0,0,0,0
2018,36861460,4520,AUTO CENTER INTERNATIONAL S.R.L.,Suceava,INREGISTRAT,21 Decembrie  2016,,SUCEAVA,58305,,6092,52213,52013,6292,200,6092,6092,,6092,0,6092,0
2018,36874362,4120,GRANYMAR PROFY S.R.L.,Gălăneşti,INREGISTRAT,27 Decembrie  2016,185458,SUCEAVA,29980,,13986,15994,294565,-79127,200,0,13986,35266,0,21280,0,21280
2018,36908929,4719,COLOR STYLE D.V.M. S.R.L.,Pătrăuţi,INREGISTRAT,12 Ianuarie   2017,,SUCEAVA,200,,,200,0,200,200,0,0,,0,0,0,0
2018,36915543,4719,DERYA CHIC KID S.R.L.-D.,Rădăuţi,INREGISTRAT,13 Ianuarie   2017,,SUCEAVA,14275,14058,,217,18640,-4365,200,2208,2208,4919,0,2711,0,2797
2018,36948656,4120,EUROCERT BUCOVINA S.R.L.,Frasin,INREGISTRAT,26 Ianuarie   2017,2864375,SUCEAVA,5337923,3336496,473964,1527463,6845619,1459234,730000,10040245,9222096,9208669,13427,0,6674,0
2018,36982984,4778,FINIS CARGO S.R.L.,Gura Humorului,INREGISTRAT,03 Februarie  2017,,SUCEAVA,78588,49083,304,29201,950,77638,200,289407,289407,243185,46222,0,43327,0
2018,36994792,4781,LEGUME RAHILA S.R.L.-D.,Milişăuţi,INREGISTRAT,07 Februarie  2017,789,SUCEAVA,1884,,,1884,4500,-1827,200,0,0,0,0,0,0,0
2018,36997314,4781,PATRIPAS S.R.L.-D.,Milişăuţi,INREGISTRAT,07 Februarie  2017,,SUCEAVA,633,0,248,385,14500,-13867,200,1193,1193,9062,0,7869,0,7913
2018,37001048,4711,LANINA S.R.L.,Fălticeni,INREGISTRAT,08 Februarie  2017,28199,SUCEAVA,69346,25611,9086,34649,59147,38398,200,1015649,1032736,1005502,27234,0,17077,0
2018,37027862,8230,THAT DAY EVENT SRL,Horodnic de Jos,INREGISTRAT,13 Februarie  2017,30260,SUCEAVA,115089,16784,812,97493,24136,121213,220,392181,394673,260245,134428,0,125733,0
2018,37027889,5590,DORNA CLASS S.R.L.,Dorna Candrenilor,INREGISTRAT,13 Februarie  2017,118801,SUCEAVA,114894,9,41801,73084,126256,107239,200,383502,383592,288432,95160,0,89960,0
2018,37027897,4711,NASTILEN MUGUREL S.R.L.,Ostra,INREGISTRAT,13 Februarie  2017,,SUCEAVA,8947,7149,,1798,25719,-16772,200,79351,79351,81055,0,1704,0,2498
2018,37072421,4673,DRUME?UL PEDROS S.R.L.,Mălini,TRANSFER(SOSIRE),22 Mai        2018,0,SUCEAVA,110464,15108,94290,1066,41851,68613,210,381310,381310,326121,55189,0,43618,0
2018,37111806,4791,LOS PEPES S.R.L.,Suceava,RELUARE ACTIVITATE,09 Decembrie  2019,5823,SUCEAVA,34179,30417,3386,376,84319,-44317,200,0,0,24545,0,24545,0,24545
2018,37120146,9602,HEAVEN BEAUTY CONCEPT S.R.L.,Suceava,INREGISTRAT,28 Februarie  2017,,SUCEAVA,11515,3556,,7959,90739,-79224,200,86342,90339,90339,0,0,0,0
2018,37147931,4639,PANAPIS S.R.L.,Solca,INREGISTRAT,03 Martie     2017,96,SUCEAVA,7264,,,7264,0,7360,10000,0,5,838,0,833,0,833
2018,37279100,4719,ANIC COM S.R.L.,Boroaia,INREGISTRAT,27 Martie     2017,,SUCEAVA,5775,5766,,9,8350,-2575,200,0,0,1136,0,1136,0,1136
2018,37279231,4639,VINOBLES S.R.L.,Gura Humorului,SUSPENDARE ACTIVITATE,28 Mai        2018,2743,SUCEAVA,,,,,47482,-44739,200,45371,45371,62931,0,17560,0,18472
2018,37296488,9602,LUCDANIMAR EMPIRE SRL,Bădeuţi,INREGISTRAT,29 Martie     2017,850,SUCEAVA,6831,5914,56,861,14342,-6661,200,0,0,,0,0,0,0
2018,37400316,9002,SPECIAL ARTS & EVENTS SRL,Suceava,INREGISTRAT,14 Aprilie    2017,2521,SUCEAVA,58,,,58,3638,-1059,200,2200,2200,2915,0,715,0,781
2018,37432865,9329,HAPPY FLOWERS CONCEPT S.R.L.,Rădăuţi,INREGISTRAT,24 Aprilie    2017,45,SUCEAVA,562,,,562,7360,-6753,200,0,0,,0,0,0,0
2018,37432911,4673,ANGROLUP SRL,Dumbrava,INREGISTRAT,24 Aprilie    2017,585766,SUCEAVA,1516348,1070344,377953,68051,1772408,329706,50200,8416115,8416391,8190118,226273,0,185593,0
2018,37462432,8299,BVA-GLOBAL LEISTUNG SRL,Suceava,INREGISTRAT,27 Aprilie    2017,12257,SUCEAVA,1416370,18996,1268230,129144,950392,479593,200,15164750,15211780,14970082,241698,0,199904,0
2018,37565160,4673,WOOD COFFINS S.R.L.,Gălăneşti,INREGISTRAT,12 Mai        2017,8494,SUCEAVA,1480,1468,0,12,26177,-11234,200,0,0,10889,0,10889,0,10889
2018,37565195,7022,PROVESTIC ACR CONSULTING S.R.L.,Fălticeni,INREGISTRAT,12 Mai        2017,1871,SUCEAVA,11329,,853,10476,8748,4452,200,84470,84470,70958,13512,0,12242,0
2018,37591283,1610,KIM COMPANY S.R.L.,Nisipitu,INREGISTRAT,17 Mai        2017,900,SUCEAVA,536,,,536,7000,-5564,200,0,0,0,0,0,0,0
2018,37638858,4791,CAFFE TOUR CONCEPT S.R.L.,Rădăuţi,INREGISTRAT,24 Mai        2017,412,SUCEAVA,200,,,200,412,200,200,0,0,,0,0,0,0
2018,37638882,5630,ADACONILIANA SRL,Cacica,INREGISTRAT,24 Mai        2017,8902,SUCEAVA,6730,5158,,1572,20667,-5035,200,34094,34096,31379,2717,0,2376,0
2018,37658324,150,PANAP AGRO SRL,Solca,RADIERE,16 Septembrie 2019,539,SUCEAVA,356,,,356,3014,-2119,200,0,0,790,0,790,0,790
2018,37755050,1072,PATISERIE LA CASIAN S.R.L.,Pîrteştii de Jos,INREGISTRAT,14 Iunie      2017,157434,SUCEAVA,53539,29874,,23665,66978,14972,200,79488,158801,142102,16699,0,15664,0
2018,37779571,4781,BUCOVINA SALE S.R.L.,Suceava,INREGISTRAT,16 Iunie      2017,,SUCEAVA,9157,3238,5706,213,27075,-17918,,17037,17037,37860,0,20823,0,20999
2018,37804918,4673,ELYS GRIGOREAN SRL,Vicovu de Sus,INREGISTRAT,21 Iunie      2017,0,SUCEAVA,430691,373216,54994,2481,395976,34715,200,306649,315985,279883,36102,0,32942,0
2018,37833638,4673,TRANSROMINA RADAUTI SRL,Rădăuţi,INREGISTRAT,26 Iunie      2017,0,SUCEAVA,320868,288,75077,245503,112787,208081,200,789174,796420,608828,187592,0,179934,0
2017,2562706,4941,LOREDANA SRL,Rădăuţi,INREGISTRAT,15 Decembrie  1992,5265909,SUCEAVA,1811194,480680,862244,468270,824361,6679454,,6003924,6501322,6417309,84013,0,70151,0
2017,2563140,3530,SERVICII COMUNALE SA,Rădăuţi,INREGISTRAT,15 Decembrie  1992,13631862,SUCEAVA,16318905,627426,11161743,4529736,27222819,3398440,1800515,23699274,29300145,29246958,53187,0,44677,0
2017,3177717,1413,STARMOD S.A.,Suceava,INREGISTRAT,10 Februarie  1993,29249830,SUCEAVA,133042405,3031329,129973009,38067,26583103,5111544,468325,2604023,2274889,4911873,0,2636984,0,2636984
2017,3776414,4941,LABIRINT-COM SRL,Frătăuţii Vechi,INREGISTRAT,20 Aprilie    1993,10180788,SUCEAVA,8215018,3315218,4769629,130171,7688372,10694920,4800000,10075963,9861333,9768598,92735,0,33190,0
2017,4672918,4299,S.U.C.T. SA,Suceava,INREGISTRAT,21 Septembrie 1993,6842534,SUCEAVA,27122906,6381836,19598535,1142535,19159215,14875608,340408,23339051,27602591,27067487,535104,0,427430,0
2017,5020823,1013,SUPERSTAR COM SRL,Rădăuţi,INREGISTRAT,24 Decembrie  1993,11658183,SUCEAVA,4120305,2180085,825709,1114511,5807893,8629808,4500000,41050343,73929660,69912841,4016819,0,3507523,0
2017,712912,4120,CON BUCOVINA SA,Suceava,INREGISTRAT,30 Noiembrie  1992,5627860,SUCEAVA,11905080,1569871,7588277,2746932,9249883,7422504,3535803,23323716,23182588,22504394,678194,0,554714,0
2017,713519,3600,ACET SA,Suceava,INREGISTRAT,30 Noiembrie  1992,388835273,SUCEAVA,55095235,511179,34838757,19745299,49561338,58943569,10328587,63324581,64528044,58053767,6474277,0,5310396,0
2017,713586,4761,SEDCOMLIBRIS SA,Suceava,INREGISTRAT,10 Mai        1991,4462181,SUCEAVA,28901250,27315344,318945,1266961,27575482,5856636,740229,21246867,23113292,20086494,3026798,0,2569395,0
2017,714123,1013,FACOS SA,Şcheia,INREGISTRAT,06 Februarie  1991,12968109,SUCEAVA,2783185,1231988,1226568,324629,3383838,12074238,8159383,7070701,7370007,8084023,0,714016,0,714016
2017,717936,2815,URB RULMENTI SUCEAVA SA,Suceava,INREGISTRAT,30 Mai        1991,18372473,SUCEAVA,10996864,8252934,2536653,207277,12453048,16891685,28190310,12278537,12257511,11960441,297070,0,297070,0
2017,739438,4520,AUTOSERVICE SRL,Rădăuţi,INREGISTRAT,30 Noiembrie  1992,17200304,SUCEAVA,11039303,6296282,3214909,1528112,8394358,19845249,1270000,48852859,50197631,48799012,1398619,0,1178385,0
2017,739799,4719,ABA SRL,Volovăţ,INREGISTRAT,30 Noiembrie  1992,1054290,SUCEAVA,4269346,382513,1012570,2874263,1223313,4105888,10000,12471960,16096848,14454089,1642759,0,1392367,0
2017,739926,3109,MOBILA RADAUTI SA,Rădăuţi,INREGISTRAT,01 Februarie  1991,12051338,SUCEAVA,5011461,5246352,1610903,-1845794,3314362,13771464,13437293,11273046,13050739,12997435,53304,0,20807,0
2017,742395,5510,DORNA TURISM SA,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,32462122,SUCEAVA,485931,275740,175788,34403,6080953,26340187,3559292,12854524,14469012,14609887,0,140875,0,271633
2017,743153,4673,DEPOZIT ANGRO AIS TRADING SRL,Vatra Dornei,INREGISTRAT,30 Noiembrie  1992,1505229,SUCEAVA,5113818,2348314,1834377,931127,2651660,3967387,60000,13361716,13642745,12859740,783005,0,678610,0
2017,744639,4120,TEST PRIMA SRL,Suceava,INREGISTRAT,03 Februarie  1992,20939558,SUCEAVA,44931914,12492924,23727408,8711582,49073709,16797763,,32602278,47629437,47046962,582475,0,493072,0
2017,762171,150,NICSAN-CALINESTI SRL,Călineşti,INREGISTRAT,30 Noiembrie  1992,5359875,SUCEAVA,1694485,244236,802994,647255,4071869,1167329,1747930,14984252,15328548,15140007,188541,0,154970,0
2017,7785962,4941,EVERY DAY PROD-COM SRL,Frătăuţii Vechi,INREGISTRAT,13 Octombrie  1995,13456960,SUCEAVA,7514782,2176012,3047403,2291367,8816774,12209658,7055000,21023203,25849867,23344736,2505131,0,2171410,0
2017,7836284,4941,CUPOLA COMSERV SRL,Suceava,INREGISTRAT,01 Noiembrie  1995,2558135,SUCEAVA,3461309,644656,2643795,172858,4674039,1345405,265700,12716238,13288914,13173328,115586,0,91112,0
2017,7858207,4532,TEHNO-DINAMIC SRL,Cumpărătura,INREGISTRAT,09 Noiembrie  1995,2010902,SUCEAVA,4736364,4127668,534044,74652,1933831,4775519,400000,11496959,11581306,10891483,689823,0,593860,0
2017,8253254,4931,TARSINCOM SRL,Vicovu de Sus,INREGISTRAT,21 Martie     1996,17812412,SUCEAVA,9312473,2885871,3361334,3065268,13309475,13815410,4500000,29832858,30618518,29991526,626992,0,500826,0
2017,8862400,3291,OSBORN INTERNATIONAL SRL,Gura Humorului,INREGISTRAT,16 Octombrie  1996,10124904,SUCEAVA,12017600,6776266,3727382,1513952,4022935,17812869,11635380,28199289,28769729,26937442,1832287,0,1517036,0
2017,9720439,1419,LOVERS ROMANIA SA,Fălticeni,INREGISTRAT,01 Septembrie 1997,9399251,SUCEAVA,19274444,2958817,2430019,183212,17338951,11334744,994652,19416614,24952596,24300404,652192,0,652192,0
2017,9852650,4676,PRIMAGRA SRL,Suceava,INREGISTRAT,20 Octombrie  1997,13374307,SUCEAVA,45356162,32734731,11928818,692613,47168735,13061266,4000000,62559615,64489254,63525940,963314,0,809184,0
2017,9930937,4639,KALMAN DISTRIBUTION S.R.L.,Rădăuţi,INREGISTRAT,13 Noiembrie  1997,4272797,SUCEAVA,15899088,2263284,4904080,8731724,2302933,17817745,5000,52770727,53456108,50006483,3449625,0,2912835,0
2017,10076219,4690,GRUP K.M.S. SRL,Şcheia,INREGISTRAT,05 Ianuarie   1998,11062954,SUCEAVA,6507800,3823285,2623560,60955,10157102,7384870,300000,38676027,39035192,37800748,1234444,0,1062389,0
2017,10636529,5221,JOSSY - NIK SRL,Câmpulung Moldovenesc,INREGISTRAT,05 Iunie      1998,5943002,SUCEAVA,3031837,587123,2187853,256861,8509663,758991,1315700,10142230,10573432,10520270,53162,0,4143,0
2017,14374722,3101,GLOBAL DESIGN S.R.L.,Şcheia,INREGISTRAT,27 Decembrie  2001,14252445,SUCEAVA,3676149,1228917,2012446,434786,11941838,2595303,1600200,20485542,21430713,21185288,245425,0,237425,0
2017,15390548,4773,AKTIS SRL,Câmpulung Moldovenesc,INREGISTRAT,22 Aprilie    2003,2013649,SUCEAVA,4403153,2411249,1628270,363634,3950240,2646562,1903200,12310499,12385327,11894961,490366,0,410100,0
2017,15978905,8690,DORNA MEDICAL SRL,Vatra Dornei,INREGISTRAT,09 Decembrie  2003,9587075,SUCEAVA,2270904,645455,845106,780343,6009746,5882582,400200,20442524,20602409,17686576,2915833,0,2464443,0
2017,16765131,4673,VALEXIN SRL,Şcheia,RELUARE ACTIVITATE,18 Aprilie    2005,1587715,SUCEAVA,3764347,1711427,1460007,592913,2143320,3376706,200,14582613,15344129,14021749,1322380,0,1142787,0
2017,17004341,4644,TESANO SRL,Suceava,INREGISTRAT,03 Decembrie  2004,1343333,SUCEAVA,3229357,1149620,1197898,881839,1767149,2866964,200,11617429,12122606,11580761,541845,0,452852,0
2017,12355651,2221,SAMI PLASTIC SA,Suceava,INREGISTRAT,04 Noiembrie  1999,10289610,SUCEAVA,16788243,5193318,7610653,3984272,3287713,23823893,2709792,18356991,18925615,18830454,95161,0,66726,0
2017,13151595,6190,NETCOM ACTIV SRL,Suceava,INREGISTRAT,28 Iunie      2000,731829,SUCEAVA,1522684,652647,825504,44533,1453041,852172,300000,3864037,3880739,3586158,294581,0,240958,0
2017,13800021,3822,MONDECO SRL,Suceava,INREGISTRAT,26 Martie     2001,10419777,SUCEAVA,7804370,87387,1753928,963055,899620,16048403,7296480,10065008,10413861,9152548,1261313,0,972602,0
2017,13847989,2932,SIDEM SRL,Şcheia,INREGISTRAT,25 Aprilie    2001,6253242,SUCEAVA,30184590,25527830,3590286,1066474,9673556,26808460,5577820,77127018,82221027,60158967,22062060,0,18547498,0
2017,13969544,4649,LUMY TOOLS TRANS S.R.L.,Moara Nica,INREGISTRAT,14 Iunie      2001,13663407,SUCEAVA,18363002,5124921,12377171,860910,20689441,9636879,2173300,38748883,39202097,35310515,3891582,0,3413316,0
2017,5250733,1071,MARTISORUL COM SRL,Pîrteştii de Sus,INREGISTRAT,24 Februarie  1994,17956000,SUCEAVA,7474510,6462267,603504,408739,4794109,15800902,563141,27866046,31091093,27178696,3912397,0,3593719,0
2017,5644894,1721,ALMA VIVA GROUP SRL,Suceava,INREGISTRAT,18 Mai        1994,10393003,SUCEAVA,9536356,5970600,3523279,42477,11119976,7100963,490000,17649411,17936271,16845203,1091068,0,936944,0
2017,6180415,4773,FARMACIA ARSENE SRL,Suceava,INREGISTRAT,16 Septembrie 1994,1014291,SUCEAVA,5325888,2959037,2252768,114083,4221198,2135828,1000,14137136,14180017,12992291,1187726,0,989345,0
2017,6283577,1089,ALEVIA SRL,Fălticeni,INREGISTRAT,17 Octombrie  1994,7994005,SUCEAVA,14090267,6352720,7253411,484136,17331720,4924868,400000,24581771,27713634,24472145,3241489,0,2894044,0
2017,6339007,4639,COLOANA PRODCOM SRL,Vatra Dornei,INREGISTRAT,01 Noiembrie  1994,6440166,SUCEAVA,22991625,7816734,1752688,13422203,5944432,23487359,1200000,54665338,55725401,50879818,4845583,0,4201073,0
2017,6508947,4649,TRECATORUL COM S.R.L.,Şcheia,INREGISTRAT,08 Decembrie  1994,969770,SUCEAVA,5937376,2655278,790000,2492098,1472056,5438320,300000,20614276,20670935,18824835,1846100,0,1563369,0
2017,6552535,2361,SYMMETRICA SRL,Vereşti,INREGISTRAT,15 Decembrie  1994,87594302,SUCEAVA,42775703,19027605,14722507,9025591,98613475,23370304,10200000,87350741,112128509,107375159,4753350,0,4102824,0
2017,6728594,1520,MARELBO PROD-COM SRL,Bivolăria,INREGISTRAT,05 Ianuarie   1995,15255073,SUCEAVA,49642621,33750299,13793365,2098957,18844464,46056457,7000000,59729783,97058953,81027640,16031313,0,13649523,0
2017,6728616,1520,DENIS SRL,Suceava,INREGISTRAT,05 Ianuarie   1995,4162737,SUCEAVA,25773818,12241999,13380247,151572,24328620,5607935,50000,50381004,76557569,70804937,5752632,0,5275381,0
2017,6803092,4675,HARIVEX COM S.R.L.,Suceava,INREGISTRAT,11 Ianuarie   1995,1880657,SUCEAVA,9141930,6574390,58389,2509151,2384370,8645452,700200,78910540,79340020,77377355,1962665,0,1698423,0
2017,6872688,4639,TIGRIS S.R.L.,Rădăuţi,INREGISTRAT,20 Ianuarie   1995,585163,SUCEAVA,3327469,1955438,474662,897369,963213,2937909,510000,8964822,8992375,8769917,222458,0,191444,0
2017,7195155,1012,KILLER SRL,Horodnic de Jos,INREGISTRAT,12 Aprilie    1995,14067716,SUCEAVA,9463146,2084251,3230980,4147915,4618901,18974981,60210,75008941,108900481,105622834,3277647,0,2740732,0
2017,7220224,811,CALCARUL SA,Pojorâta,INREGISTRAT,17 Aprilie    1995,46221715,SUCEAVA,19179853,4683007,10621255,3875591,19015603,43100968,626895,36131393,47396341,44264811,3131530,0,2713846,0
